sentence,label,label_word
"thầy nhiệt tình , giúp đỡ sinh viên hiệu quả .",2,Positive
chưa đảm bảo giờ lên lớp .,0,Negative
kiến thức .,1,Neutral
"nhiệt tình , tạo cách chủ động cho học sinh tiếp cận với môn học .",2,Positive
"mình cũng ít đi học , nên chả biết lắm , đi được nửa kỳ , thấy dạy chán quá nên thôi .",0,Negative
"cho học sinh thuyết trình , chủ động .",2,Positive
"phần pl fraction sql , quản lý , phân quyền .",1,Neutral
chưa nói đến sinh viên tự tra .,0,Negative
giảng viên cần trau dồi thêm khả năng truyền đạt bài giảng .,0,Negative
giảng rất nhiệt tình .,2,Positive
"cô giảng dễ hiểu , đủ nội dung bài học .",2,Positive
theo em nghĩ là quá nhiều cho 2 tín chỉ .,0,Negative
luôn cập nhật kiến thức mới .,2,Positive
thầy giảng hơi khó hiểu .,0,Negative
thân thiện vui tính .,2,Positive
"lên lớp đầy đủ , dạy nhiều cái mới .",2,Positive
"thầy vui tính , nhiệt tình , hay cười .",2,Positive
cô lên lớp đúng giờ .,2,Positive
"ứng dụng thực tế vào giảng dạy nhiều , tạo cho sinh viên hình dung việc học tập sẽ làm được gì khi ra trường .",2,Positive
cách dạy của giáo viên hiệu quả .,2,Positive
"giảng viên dạy toàn diện các kỹ năng trong tiếng anh , cách dạy linh hoạt , sôi nổi .",2,Positive
"vui vẻ hòa đồng , tận tâm giảng dạy .",2,Positive
"có nhiều hoạt động đan xen trong giờ học trên lớp , giúp sinh viên có tinh thần tự giác học tập .",2,Positive
giáo viên giảng bài làm cho sinh viên hứng thú và dễ tiếp thu .,2,Positive
"đi học xa quá ạ , mong trường có kế hoạch nào đó cho sinh viên học thể dục bên nhân văn đi bộ cho gần ạ !",0,Negative
thầy phân tích sâu sắc các vấn đề .,2,Positive
"giảng viên nên tận tình hơn , giúp sinh viên có cách học tốt hơn .",0,Negative
rất không hài lòng với năng lực của mình không thể được phát huy .,0,Negative
ít cho nghe .,0,Negative
có nhiều bài tập .,1,Neutral
cho nhiều bài tập để rèn luyện .,2,Positive
thầy nhiệt huyết tận tâm .,2,Positive
thầy giảng bài .,1,Neutral
điều em hài lòng nhất đó là giảng viên giảng bài rất dễ hiểu và lưu ý được những lỗi thường xảy ra khi làm bài tập .,2,Positive
nhiều nhóm chưa chuẩn bị kỹ về vấn đề tìm hiểu .,0,Negative
"thầy dạy rất vui , kiến thức dầy đủ .",2,Positive
hình thức tạo nhóm không hiệu quả .,0,Negative
"lý do doubledot "" thầy quên "" .",0,Negative
khá khó hiểu .,0,Negative
truyền đạt .,1,Neutral
"thiết kế bài giảng lại , dễ hiểu và cuốn hút hơn .",0,Negative
"thầy rất nhiệt tình trong việc giảng dạy trên lớp , luôn đến lớp đúng giờ và tận tâm đến từng học sinh để trao đổi về bài tập cũng như thường xuyên cho bài tập rèn luyện thêm .",2,Positive
cần bám sát đề thi hơn .,0,Negative
cần cho nhiều dạng bài tập hơn .,0,Negative
"thầy dạy rất hay và dễ hiểu , hầu như mọi thắc mắc đều không cần hỏi thầy vẫn trả lời .",2,Positive
"đặc biệt cần thông tin cụ thể về những dụng cụ nào nhà trường phải có trách nhiệm cấp cho sinh viên và giảng viên , ví dụ như có trường hợp bút lông viết bảng xài qua vài học kỳ đã khô hết mực , bút mờ không viết được nhưng giảng viên và sinh viên không biết đến đâu để đổi hay thay bút mới nên dẫn đến có giảng viên đành nói chay , không ghi chép được gì , hoặc phải tự đi mua bút viết bảng mới để viết .",0,Negative
ôm đồm quá nhiều kỳ vọng .,0,Negative
cần làm nhiều bài tập hơn là lý thuyết khô cứng khó hiểu dẫn đến nhiều sinh viên hoang mang khi gặp bài tập trong đề thi .,0,Negative
"dạy hay , đầy đủ .",2,Positive
cô rất nhiệt tình vui tính !,2,Positive
"nhiệt tình với sinh viên , bài giảng tốt .",2,Positive
"cô giảng dạy nhiệt tình , giải đáp thắc mắc cho sinh viên nhanh chóng , kiên nhẫn giải thích cho sinh viên .",2,Positive
"giảng viên gây hứng thú cho sinh viên với bài giảng của mình , vui vẻ , thân thiện với sinh viên .",2,Positive
nên có những bài tập nhỏ bám sát với lý thuyết .,0,Negative
thầy dạy còn hơi buồn ngủ colonsmile .,0,Negative
"sau đó sinh viên phải đi học bù , gây ra tình trạng trùng giờ cho nhiều sinh viên , mong cô sớm khắc phục .",0,Negative
"thầy dạy rất tốt , em cho 10 điểm .",2,Positive
"cô giảng hay , có ví dụ dễ hiểu , có làm mẫu bài tập , nhiệt tình .",2,Positive
"tài liệu nên cấp một lần trong đầu môn học , tránh trường hợp học rồi mới đưa tài liệu gây khó khăn cho sinh viên .",0,Negative
nâng cấp hệ thống mạng và máy tính .,0,Negative
thầy dậy rất nhiệt tình !,2,Positive
khi gặp vấn đề sinh viên biết được cách sử dụng các phương thức hàm nào .,2,Positive
không biết cô wzjwz327 là ai ?,1,Neutral
"thầy dạy dễ hiểu , sát với thực tế , gần gũi với sinh viên .",2,Positive
đươc biết nhiều cái mới lạ .,2,Positive
tuyệt !,2,Positive
sau mỗi giờ học cũng có bài tập làm sinh viên rất nản .,0,Negative
"sau những buổi nghỉ tết hay nghỉ lễ , thầy nên thông báo buổi học trên web môn học để sinh viên có thể đi học đúng buổi .",0,Negative
"thầy dạy hay , giảng bài dễ hiểu .",2,Positive
"dạy chậm về kiến thức , chưa hoàn tất chuyển c sang cplusplus .",2,Positive
"em nghĩ cần có feedback từ phía thầy , hoặc có sự so sánh giữa các bạn trong lớp với nhau .",0,Negative
thường xuyên nhắc lại nội dung buổi trước khi bắt đầu buổi học .,2,Positive
"luôn trả lời những thắc mắc của sinh viên , dạy tận tình .",2,Positive
có nhiều ý tưởng cho tiết học thêm sinh động .,2,Positive
không đồng bộ kiến thức với giáo viên lý thuyết .,0,Negative
nội dung kiểm tra cần bao phủ hết nội dung môn học .,0,Negative
"giảng viên nên kiểm tra sức học của từng bạn sinh viên riêng biệt thay vì kiếm điểm quá trình lấy từ hoạt động của nhóm vì nhóm chỉ có một vài bạn hoạt động còn các bạn còn lại đa số là ăn theo , có bạn ít thậm chí là không hoạt động và nhiều lần kéo điểm của nhóm xuống do các bạn hoat động năng nổ kiếm được .",0,Negative
"giảng viên không đảm bảo thời gian lên lớp , nghỉ dạy không thông báo trước và thường đến trễ .",0,Negative
thầy hay nghỉ dạy mà không có thông báo trước nhiều lần .,0,Negative
bám sát thực tiễn .,2,Positive
thầy nên cho nhiều bài tập về nhà .,0,Negative
giảng viên tập trung quá nhiều vào điện thoại trong giờ lên lớp .,0,Negative
"gần thi không dặn gì , hỏi tới mới trả lời .",0,Negative
"những bài tập , đồ án thầy đưa ra rất hay và giúp sinh viên rèn luyện kiến thức rất tốt .",2,Positive
"thầy rất nhiệt tình , giảng bài chi tiết , rất quan tâm đến sinh viên và nói rất nhẹ nhàng .",2,Positive
trên đây là ý kiến về các vấn đề em nhận ra sau khi học .,1,Neutral
"hy vọng kỳ sau bộ môn anh văn cải tiến phương pháp dạy , và giáo trình , cho sinh viên nghe nói nhiều hơn , đôi khi bảo sinh viên dịch một đoạn để kiểm tra từ vựng , em thấy giáo viên cũng thương cho sinh viên thảo thuận cặp để nói , nhưng thật sự các bạn không biết nói gì , ngoài việc dịch tiếng việt ghép nghĩa tiếng anh !",0,Negative
nếu như thế thì giáo viên lý thuyết có thể đưa bài thực hành cho sinh viên làm mà không cần đến giảng viên thực hành .,0,Negative
"thời gian hiệu quả , giảng viên nhiệt tình .",2,Positive
sử dụng trang web trao đổi thảo luận trong lớp .,1,Neutral
"nên cho thi cuối kỳ bằng hình thức code trên máy , code giấy rất chán và không có tính thực tế !",0,Negative
"thầy dạy hài hước , tận tâm trước các vấn đề về học tập cũng như việc làm của sinh viên .",2,Positive
có nhiều bài nói hay .,2,Positive
thầy dạy kỹ từng phần của bài học giúp em dễ hiểu bài nắm vững kiến thức .,2,Positive
"giảng viên tận tâm , nhiệt tình , vui tính .",2,Positive
thầy giảng dạy tận tình .,2,Positive
"phòng học nhỏ , không đủ máy , không kết nối mạng trong khi đây là phòng thực hành của khoa mạng máy tính .",0,Negative
hơi khó tính nhưng cái khó tính đó giúp ích cho em rất nhiều !,2,Positive
"cô dạy kỹ , quan tâm nhiều cho sinh viên .",2,Positive
"thầy wzjwz310 có cách dạy dành cho những người chủ động và đam mê trong học tập , những người ham học hỏi , tìm hiểu , đam mê ( còn những bạn không có tinh thần hỏi thì sẽ khó học tốt được ) .",2,Positive
"thầy giảng rất hay , dạy rất nhiệt tình .",2,Positive
"giảng viên tận tâm , nhiệt tình dạy học , giảng dễ hiểu , vui tính , hiền lành .",2,Positive
thầy wzjwz289 nên dạy thêm vài môn cho tụi em học .,2,Positive
phần thực hành môn này còn thiếu các thiết bị thực tế .,0,Negative
phương pháp giảng dạy .,1,Neutral
"thầy tận tâm , nhiệt tình giảng dạy .",2,Positive
cung cấp đầy đủ kiến thức và sắp xếp tài liệu gọn gàng giúp cho sinh viên dễ dàng tìm kiếm .,2,Positive
"thầy dạy tốt , trọng tâm vào bài học .",2,Positive
"giảng viên tận tâm , nhiệt tình , giảng dạy rất chi tiết nội dung môn học , các ví dụ sinh động , sát thực tế .",2,Positive
giảng viên đảm bảo giờ lên lớp và giảng dạy .,2,Positive
"lớp học vui , giảng viên giảng dạy sáng tạo , dễ hiểu .",2,Positive
"giảng viên nói tiếng anh khá khó nghe , nói nhỏ .",2,Positive
"cô nên cho nhiều ví dụ hơn , giảng bài chậm hơn ạ !",0,Negative
cung cấp được nhiều kinh nghiệm hay trong việc học cũng như đi làm sau này .,2,Positive
không có đề cương cụ thể .,0,Negative
"thầy cho bài tập và giải chi tiết , giảng dễ hiểu .",2,Positive
"phòng máy , thiết bị mạng cần được đầu tư và vệ sinh , em thấy phòng máy quá bụi , cửa thì hở nên không mát , dẫn đến điều hòa mất tác dụng , lãng phí .",0,Negative
"giảng viên tận tâm , nhiệt tình , có nhiều bài tập hay .",2,Positive
nên để sinh viên được tự vận động áp dụng lý thuyết vào thực hành .,0,Negative
"cô không gây được hứng thú học cho sinh viên , đặc biệt là đối với môn khó thế này .",0,Negative
giảng khó hiểu .,0,Negative
"thầy tận tâm , nhiệt tình , giảng kỹ bài học .",2,Positive
có nhiều ví dụ minh họa dễ hiểu .,2,Positive
"dạy nhiệt tình , giỏi .",2,Positive
thầy dạy hơi khó hiểu .,0,Negative
"cải thiện thiết bị lớp học doubledot máy chiếu , ổ điện , quạt .",0,Negative
"vui vẻ , giảng dễ tiếp thu .",2,Positive
thầy wzjwz251 dạy rất nhiệt tình với sinh viên .,2,Positive
thầy wzjwz97 dạy quá dở .,0,Negative
cho học sinh tích cực thuyết trình bằng tiếng anh .,2,Positive
đem lại nhiều kiến thức qua môn học .,2,Positive
cô giảng dạy hay truyền đạt được kiến thức đến sinh viên .,2,Positive
"nhiệt tình , tận tâm , truyền đạt và các ví dụ dễ hiểu .",2,Positive
"nâng cấp cơ sở vật chất đặc biệt là loa , micro và mạng wifi .",0,Negative
chép hơi nhiều .,0,Negative
"đảm bảo giờ dạy trên lớp đầy đủ , đúng giờ , tận tình .",2,Positive
em nghĩ nên thực hành nói nhiều hơn .,0,Negative
tốc độ giảng dạy tương đối cao .,0,Negative
cho các bài tập lớn để sinh viên có thể làm việc nhóm .,0,Negative
máy tính khó sử dụng .,0,Negative
giáo viên tận tâm và nhiệt tình giúp đỡ học sinh trong quá trình học tập .,2,Positive
thầy chưa bao quát được hết lớp nghe giảng .,0,Negative
"giáo trình lỗi thời , quá hàn lâm , xa với thực tiễn .",0,Negative
"thầy rất bận , hay quên .",0,Negative
"sự nhiệt tình trả lời các câu hỏi của sinh viên , tài liệu được cung cấp đầy đủ rõ ràng .",2,Positive
